Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+3	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_orphan	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
children/training#128#children#F.conllu	31	605	19.516129032258064	4.133843212237093	0.73	0.555	0.82	0.67	4.628099173553719	10.413223140495868	7.107438016528926	5.289256198347108	4.628099173553719	11.900826446280991	0	15.041322314049587	0.6611570247933884	8.429752066115702	2.3140495867768593	13.553719008264462	2.479338842975207	0	13.553719008264462	0	0.4933078393881453	0	16.176470588235293	27.941176470588236	55.88235294117647	2.0408163265306123	0	95.91836734693878	2.0408163265306123	59.75609756097561	3.658536585365854	13.414634146341463	23.170731707317074	0	0	8.16326530612245	0	8.16326530612245	48.97959183673469	0	34.69387755102041	0	28.125	3.125	68.75	3.225806451612903	0	83.87096774193549	12.903225806451612	96.875	0	0	3.125	3.225806451612903	0	12.903225806451612	16.129032258064516	0	67.74193548387096	3.0	93.54838709677419	2.6707317073170733	1.2195121951219512	21.951219512195124	19.51219512195122	32.926829268292686	14.634146341463415	9.75609756097561	0	3.903225806451613	6.505376344086022	8.419354838709678	2.6077235772357725	19	1.0769230769230769	13	92.3076923076923	7.6923076923076925	0	0	39.53488372093023	60.46511627906977	79.16666666666667	20.833333333333332	0.3305785123966942	0.6611570247933884	1.487603305785124	6.776859504132231	2.479338842975207	0	2.975206611570248	0.1652892561983471	9.090909090909092	4.628099173553719	2.1487603305785123	0	8.099173553719009	2.1487603305785123	0.1652892561983471	10.743801652892563	1.1570247933884297	0	0	0	1.6528925619834711	0.3305785123966942	0	0.1652892561983471	0	0	0.49586776859504134	2.479338842975207	3.8016528925619837	3.3057851239669422	3.8016528925619837	0	0.3305785123966942	4.628099173553719	5.785123966942149	0.1652892561983471	0	0.3305785123966942	13.553719008264462	5.12396694214876	0	0.9917355371900827	45.3125	54.6875	88.57142857142857	11.428571428571429	1.25	75.0	25.0	0	0	0
children/training#141#children#F.conllu	28	536	19.142857142857142	4.2388059701492535	0.59	0.555	0.67	0.615	6.7164179104477615	11.007462686567164	7.649253731343284	4.850746268656716	5.7835820895522385	12.686567164179104	0.373134328358209	15.111940298507463	0.1865671641791045	9.328358208955224	0.373134328358209	12.5	1.8656716417910448	0	11.567164179104477	0	0.47334754797441364	0	38.63636363636363	45.45454545454545	15.909090909090908	0	0	96.66666666666667	3.3333333333333335	48.38709677419355	6.451612903225806	22.580645161290324	22.580645161290324	0	0	6.666666666666667	0	6.666666666666667	16.666666666666668	6.666666666666667	63.333333333333336	0	66.66666666666667	8.333333333333334	25.0	8.333333333333334	0	91.66666666666667	0	92.3076923076923	0	7.6923076923076925	0	4.166666666666667	0	12.5	20.833333333333332	0	62.5	2.6785714285714284	96.42857142857143	2.6451612903225805	1.6129032258064515	19.35483870967742	37.096774193548384	16.129032258064516	12.903225806451612	6.451612903225806	6.451612903225806	3.892857142857143	7.1466666666666665	9.0	2.72562358276644	22	1.0454545454545454	22	95.45454545454545	4.545454545454546	0	0	18.181818181818183	81.81818181818181	82.75862068965517	17.24137931034483	0.9328358208955224	0.746268656716418	1.8656716417910448	7.08955223880597	4.291044776119403	0	2.2388059701492535	0	9.514925373134329	5.7835820895522385	0.373134328358209	0	7.08955223880597	2.611940298507463	0.1865671641791045	10.447761194029852	2.2388059701492535	0	0.373134328358209	0	1.1194029850746268	0.1865671641791045	0	0.373134328358209	0	0	0	0.9328358208955224	3.171641791044776	4.291044776119403	5.223880597014926	0	0.1865671641791045	5.223880597014926	4.664179104477612	0	0	0	12.5	5.223880597014926	0	1.1194029850746268	50.0	50.0	92.5925925925926	7.407407407407407	1.2272727272727273	81.81818181818181	13.636363636363637	4.545454545454546	0	0
children/training#1#children#M.conllu	13	221	17.0	4.0	0.57	0.46	0.69	0.595	1.8099547511312217	9.502262443438914	6.334841628959276	8.144796380090497	7.239819004524887	14.93212669683258	0.45248868778280543	16.289592760180994	0.45248868778280543	8.144796380090497	2.262443438914027	6.787330316742081	1.8099547511312217	0	15.83710407239819	0	0.4563106796116505	0	31.03448275862069	55.172413793103445	13.793103448275861	0	0	100.0	0	40.0	0	17.142857142857142	42.857142857142854	0	0	28.571428571428573	0	0	28.571428571428573	0	42.857142857142854	0	22.22222222222222	0	77.77777777777777	0	0	94.44444444444444	5.555555555555555	100.0	0	0	0	27.77777777777778	0	22.22222222222222	16.666666666666668	0	33.333333333333336	3.0	84.61538461538461	2.7714285714285714	0	5.714285714285714	42.857142857142854	31.428571428571427	11.428571428571429	5.714285714285714	2.857142857142857	3.3846153846153846	5.666666666666667	7.6923076923076925	2.5440414507772022	27	1.0	4	100.0	0	0	0	35.714285714285715	64.28571428571429	72.22222222222223	27.77777777777778	0	1.3574660633484164	1.8099547511312217	5.882352941176471	0.9049773755656109	0	6.334841628959276	0	6.787330316742081	7.239819004524887	0.45248868778280543	0	7.6923076923076925	1.8099547511312217	0	12.217194570135746	1.8099547511312217	0.9049773755656109	0	0	2.262443438914027	0	0	0	0	0	0	1.8099547511312217	4.524886877828054	2.262443438914027	8.144796380090497	0	0.45248868778280543	4.524886877828054	4.97737556561086	0.45248868778280543	0	0	6.787330316742081	5.882352941176471	0	2.7149321266968327	44.0	56.0	100.0	0.0	1.0769230769230769	92.3076923076923	7.6923076923076925	0	0	0
children/training#132#children#F.conllu	40	673	16.825	4.054329371816638	0.62	0.535	0.7	0.62	2.674591381872214	13.818722139673106	6.3893016344725115	3.4175334323922733	2.526002971768202	14.710252600297176	0	14.561664190193165	2.526002971768202	8.618127786032689	4.011887072808321	12.481426448736999	1.6344725111441307	0	12.63001485884101	0	0.4601018675721562	8.450704225352112	8.450704225352112	23.943661971830984	59.15492957746479	1.6666666666666667	0	96.66666666666667	1.6666666666666667	70.58823529411765	1.1764705882352942	15.294117647058824	12.941176470588236	0	0	1.6666666666666667	1.6666666666666667	5.0	3.3333333333333335	0	88.33333333333333	0	42.10526315789474	5.2631578947368425	52.63157894736842	5.555555555555555	0	83.33333333333333	11.11111111111111	78.26086956521739	0	17.391304347826086	4.3478260869565215	0	0	22.22222222222222	0	0	77.77777777777777	2.3	75.0	2.8	0	13.25301204819277	31.325301204819276	28.91566265060241	13.25301204819277	8.433734939759036	4.819277108433735	3.275	7.315217391304348	7.9	2.6939890710382515	35	1.2083333333333333	24	83.33333333333333	12.5	4.166666666666667	0	29.41176470588235	70.58823529411765	85.71428571428571	14.285714285714286	0.1485884101040119	1.7830609212481427	2.2288261515601784	5.646359583952452	1.7830609212481427	0.1485884101040119	1.6344725111441307	0.2971768202080238	11.144130757800891	2.526002971768202	0.4457652303120357	0	3.7147102526002973	1.485884101040119	0	12.481426448736999	1.9316493313521546	0.1485884101040119	0	0	1.7830609212481427	0.4457652303120357	0	1.337295690936107	0	0	0.5943536404160475	0.5943536404160475	3.5661218424962855	5.200594353640416	6.240713224368499	0	1.0401188707280833	4.457652303120357	6.686478454680535	0.1485884101040119	0	0.5943536404160475	12.481426448736999	5.943536404160476	0	1.337295690936107	44.11764705882353	55.88235294117647	89.47368421052632	10.526315789473685	1.3571428571428572	71.42857142857143	21.428571428571427	7.142857142857143	0	0
children/training#86#children#F.conllu	17	323	19.0	3.967857142857143	0.63	0.55	0.72	0.635	4.953560371517028	11.145510835913313	8.6687306501548	4.953560371517028	5.2631578947368425	13.93188854489164	0	16.408668730650156	0.6191950464396285	7.120743034055727	3.4055727554179565	13.312693498452012	1.5479876160990713	0	8.6687306501548	0	0.4857142857142857	0	0	20.0	80.0	0	0	100.0	0	71.42857142857143	0	10.714285714285714	17.857142857142858	0	0	0	0	40.0	5.0	5.0	50.0	0	6.25	0	93.75	12.5	0	81.25	6.25	100.0	0	0	0	0	0	12.5	12.5	6.25	68.75	2.1176470588235294	64.70588235294117	2.7857142857142856	0	10.714285714285714	28.571428571428573	32.142857142857146	28.571428571428573	0	0	4.0	8.972222222222221	9.705882352941176	3.034090909090909	33	1.0	12	100.0	0	0	0	35.714285714285715	64.28571428571429	84.21052631578948	15.789473684210526	0	2.476780185758514	1.5479876160990713	8.359133126934985	3.0959752321981426	0.30959752321981426	1.8575851393188854	0	9.907120743034056	5.2631578947368425	0.30959752321981426	0	6.191950464396285	3.0959752321981426	0	11.764705882352942	0.9287925696594427	0.9287925696594427	0	0	0.6191950464396285	0	0.30959752321981426	1.238390092879257	0.6191950464396285	0	0.30959752321981426	0.9287925696594427	2.1671826625387	4.643962848297214	5.882352941176471	0	0	3.4055727554179565	4.643962848297214	0	0	0.30959752321981426	12.693498452012383	5.2631578947368425	0	0.9287925696594427	39.285714285714285	60.714285714285715	94.11764705882354	5.882352941176471	1.1333333333333333	86.66666666666667	13.333333333333334	0	0	0
children/test#62#children#unknown.conllu	16	349	21.8125	4.029032258064516	0.66	0.5	0.74	0.58	5.444126074498567	12.034383954154729	6.017191977077364	4.2979942693409745	5.444126074498567	14.613180515759312	0	14.899713467048711	0	9.455587392550143	2.292263610315186	11.174785100286533	3.151862464183381	0	11.174785100286533	0	0.4483870967741935	3.8461538461538463	0	15.384615384615385	80.76923076923077	0	0	86.36363636363636	13.636363636363637	56.41025641025641	5.128205128205129	28.205128205128204	10.256410256410257	0	0	4.545454545454546	0	4.545454545454546	27.272727272727273	36.36363636363637	27.272727272727273	0	0	0	100.0	0	0	85.71428571428571	14.285714285714286	93.33333333333333	0	6.666666666666667	0	0	0	7.142857142857143	7.142857142857143	28.571428571428573	57.142857142857146	2.8125	75.0	2.8205128205128207	0	20.512820512820515	35.8974358974359	10.256410256410257	17.94871794871795	5.128205128205129	10.256410256410257	5.1875	7.7555555555555555	7.625	2.568027210884354	18	1.0833333333333333	12	91.66666666666667	8.333333333333334	0	0	26.31578947368421	73.6842105263158	89.47368421052632	10.526315789473685	0	2.5787965616045847	1.146131805157593	5.444126074498567	3.438395415472779	0.28653295128939826	2.292263610315186	0	9.742120343839542	5.444126074498567	1.7191977077363896	0.28653295128939826	6.876790830945558	2.005730659025788	0.28653295128939826	11.461318051575931	2.5787965616045847	0	0	0	1.146131805157593	0	0	1.146131805157593	0	0	0.28653295128939826	1.146131805157593	4.584527220630372	4.871060171919771	5.157593123209169	0	0	4.2979942693409745	4.871060171919771	0	0	0.28653295128939826	11.174785100286533	4.584527220630372	0	0.8595988538681948	34.285714285714285	65.71428571428571	100.0	0.0	1.4375	68.75	18.75	12.5	0	0
children/test#10#children#unknown.conllu	12	316	26.333333333333332	3.914383561643836	0.58	0.485	0.67	0.59	6.6455696202531644	7.9113924050632916	8.860759493670885	6.012658227848101	4.430379746835443	14.873417721518987	0.31645569620253167	14.873417721518987	1.2658227848101267	10.443037974683545	0.31645569620253167	7.594936708860759	3.7974683544303796	0	12.658227848101266	0	0.4691780821917808	0	16.129032258064516	16.129032258064516	67.74193548387096	0	0	100.0	0	67.5	0	22.5	10.0	0	0	3.7037037037037037	0	18.51851851851852	11.11111111111111	14.814814814814815	51.851851851851855	0	42.10526315789474	0	57.89473684210526	0	0	94.73684210526316	5.2631578947368425	100.0	0	0	0	0	0	15.789473684210526	5.2631578947368425	21.05263157894737	57.89473684210526	4.083333333333333	83.33333333333333	3.125	0	10.526315789473685	28.94736842105263	15.789473684210526	15.789473684210526	23.68421052631579	5.2631578947368425	4.416666666666667	6.448979591836735	13.583333333333334	3.3107142857142855	34	1.0	6	100.0	0	0	0	50.0	50.0	82.6086956521739	17.391304347826086	0.31645569620253167	1.8987341772151898	2.5316455696202533	8.227848101265822	2.848101265822785	0	2.2151898734177213	0	6.962025316455696	4.430379746835443	2.2151898734177213	0	4.430379746835443	3.7974683544303796	0	13.60759493670886	0.9493670886075949	0.31645569620253167	0.31645569620253167	0	1.8987341772151898	0.31645569620253167	0	0.31645569620253167	0	0	0	3.1645569620253164	4.430379746835443	1.8987341772151898	7.2784810126582276	0	0.6329113924050633	5.063291139240507	5.063291139240507	0	0	0.6329113924050633	7.594936708860759	3.7974683544303796	0	2.848101265822785	27.77777777777778	72.22222222222223	96.15384615384616	3.8461538461538463	1.5	55.55555555555556	38.888888888888886	5.555555555555555	0	0
children/training#185#children#M.conllu	51	535	10.490196078431373	4.23175965665236	0.62	0.525	0.72	0.6	4.672897196261682	11.588785046728972	5.046728971962617	2.9906542056074765	2.803738317757009	14.57943925233645	0	16.074766355140188	3.364485981308411	5.420560747663552	7.4766355140186915	12.897196261682243	1.6822429906542056	0	11.401869158878505	0	0.5128755364806867	5.555555555555555	1.8518518518518519	55.55555555555556	37.03703703703704	0	2.2222222222222223	97.77777777777777	0	73.77049180327869	4.918032786885246	6.557377049180328	14.754098360655737	0	0	0	0	2.2222222222222223	2.2222222222222223	2.2222222222222223	93.33333333333333	0	42.857142857142854	14.285714285714286	42.857142857142854	0	0	92.85714285714286	7.142857142857143	87.5	0	12.5	0	0	0	21.428571428571427	0	0	78.57142857142857	1.3333333333333333	58.8235294117647	2.540983606557377	0	15.0	30.0	38.333333333333336	15.0	1.6666666666666667	0	2.4705882352941178	7.867647058823529	4.392156862745098	2.2409638554216866	17	1.1904761904761905	21	85.71428571428571	9.523809523809524	4.761904761904762	0	26.923076923076923	73.07692307692308	73.33333333333333	26.666666666666668	0.5607476635514018	1.1214953271028036	2.05607476635514	4.672897196261682	3.177570093457944	0.18691588785046728	0.9345794392523364	0.18691588785046728	10.841121495327103	2.803738317757009	0.37383177570093457	0	3.925233644859813	1.8691588785046729	0	12.897196261682243	1.308411214953271	0.18691588785046728	0	0	1.8691588785046729	0.18691588785046728	0	0.37383177570093457	0	0	0.9345794392523364	0.5607476635514018	2.2429906542056073	5.981308411214953	5.420560747663552	0.18691588785046728	1.1214953271028036	4.299065420560748	5.046728971962617	0.18691588785046728	0	0	12.897196261682243	9.532710280373832	0	2.05607476635514	52.63157894736842	47.36842105263158	96.29629629629629	3.7037037037037037	1.2272727272727273	81.81818181818181	13.636363636363637	4.545454545454546	0	0
children/training#144#children#F.conllu	15	385	25.666666666666668	4.146892655367232	0.56	0.47	0.65	0.535	6.233766233766234	13.506493506493506	7.2727272727272725	3.896103896103896	4.415584415584416	13.506493506493506	0	16.103896103896105	0.2597402597402597	8.571428571428571	1.2987012987012987	8.051948051948052	4.1558441558441555	0	12.727272727272727	0	0.4745762711864407	3.225806451612903	0	19.35483870967742	77.41935483870968	4.0	0	92.0	4.0	51.02040816326531	0	36.734693877551024	12.244897959183673	0	0	4.0	0	4.0	64.0	4.0	24.0	0	6.666666666666667	0	93.33333333333333	13.333333333333334	0	73.33333333333333	13.333333333333334	100.0	0	0	0	0	0	20.0	33.333333333333336	0	46.666666666666664	3.8666666666666667	93.33333333333333	2.795918367346939	0	14.285714285714286	20.408163265306122	38.775510204081634	24.489795918367346	2.0408163265306123	0	5.333333333333333	6.637931034482759	11.333333333333334	2.616519174041298	26	1.0	5	100.0	0	0	0	45.45454545454545	54.54545454545455	70.58823529411765	29.41176470588235	1.5584415584415585	1.0389610389610389	3.116883116883117	6.4935064935064934	4.935064935064935	0	1.5584415584415585	0	11.428571428571429	4.415584415584416	1.2987012987012987	0	5.194805194805195	2.3376623376623376	0.5194805194805194	11.168831168831169	2.0779220779220777	0.2597402597402597	0	0	1.0389610389610389	0.2597402597402597	0	0.7792207792207793	0	0	0	1.5584415584415585	5.974025974025974	2.0779220779220777	3.896103896103896	0	0.2597402597402597	4.1558441558441555	9.35064935064935	0	0	0	8.051948051948052	3.896103896103896	0	1.2987012987012987	31.11111111111111	68.88888888888889	77.41935483870968	22.580645161290324	1.24	84.0	8.0	8.0	0	0
children/test#113#children#unknown.conllu	7	219	31.285714285714285	4.12621359223301	0.56	0.47	0.67	0.585	7.30593607305936	10.95890410958904	14.155251141552512	9.132420091324201	5.936073059360731	10.502283105022832	0	14.61187214611872	0	6.8493150684931505	0.91324200913242	5.936073059360731	3.1963470319634704	0	10.045662100456621	0.45662100456621	0.5	5.2631578947368425	26.31578947368421	68.42105263157895	0	0	0	100.0	0	27.272727272727273	4.545454545454546	9.090909090909092	59.09090909090909	0	0	0	0	0	83.33333333333333	16.666666666666668	0	0	50.0	0	50.0	10.0	0	90.0	0	100.0	0	0	0	0	0	20.0	50.0	5.0	25.0	4.142857142857143	57.142857142857146	2.909090909090909	0	14.285714285714286	14.285714285714286	28.571428571428573	38.095238095238095	4.761904761904762	0	6.142857142857143	7.551724137931035	9.714285714285714	2.71356783919598	22	1.125	8	87.5	12.5	0	0	38.46153846153846	61.53846153846154	37.5	62.5	1.36986301369863	0	4.109589041095891	13.698630136986301	4.566210045662101	0	5.936073059360731	0	10.95890410958904	5.936073059360731	1.82648401826484	0	5.47945205479452	3.1963470319634704	0	9.132420091324201	0.45662100456621	0.91324200913242	0	0	0	0.45662100456621	0	0	0	0	0	0.91324200913242	3.1963470319634704	5.0228310502283104	3.65296803652968	0	0	5.0228310502283104	5.0228310502283104	0	0	0	5.936073059360731	3.1963470319634704	0	0	17.391304347826086	82.6086956521739	100.0	0.0	1.5833333333333333	75.0	16.666666666666668	0	0	0
children/test#166#children#unknown.conllu	17	192	11.294117647058824	3.877906976744186	0.65	0	0.79	0	4.6875	10.416666666666666	8.333333333333334	5.208333333333333	4.166666666666667	13.541666666666666	0.5208333333333334	15.104166666666666	0	7.8125	2.6041666666666665	10.416666666666666	2.6041666666666665	0	14.0625	0.5208333333333334	0.5	0	0	22.22222222222222	77.77777777777777	0	0	92.85714285714286	7.142857142857143	51.851851851851855	0	33.333333333333336	14.814814814814815	0	0	0	0	0	21.428571428571427	21.428571428571427	57.142857142857146	0	0	0	100.0	0	0	90.0	10.0	100.0	0	0	0	0	0	10.0	10.0	30.0	50.0	1.7647058823529411	76.47058823529412	2.2222222222222223	0	26.923076923076923	30.76923076923077	34.61538461538461	3.8461538461538463	0	3.8461538461538463	2.9411764705882355	6.4	5.411764705882353	2.2628205128205128	24	1.0	7	100.0	0	0	0	27.77777777777778	72.22222222222223	77.77777777777777	22.22222222222222	0.5208333333333334	1.0416666666666667	1.0416666666666667	7.291666666666667	2.6041666666666665	0	3.125	0	8.854166666666666	4.166666666666667	3.6458333333333335	0	4.6875	2.0833333333333335	0.5208333333333334	12.5	1.0416666666666667	0	0.5208333333333334	0	0.5208333333333334	0.5208333333333334	0	0.5208333333333334	0	0	0	2.0833333333333335	3.6458333333333335	4.166666666666667	4.166666666666667	0	0	7.291666666666667	4.166666666666667	0	0	0	9.895833333333334	8.854166666666666	0	0.5208333333333334	48.148148148148145	51.851851851851855	92.85714285714286	7.142857142857143	1.2727272727272727	72.72727272727273	27.272727272727273	0	0	0
children/training#83#children#F.conllu	14	362	25.857142857142858	3.7791044776119405	0.67	0.44	0.77	0.525	4.143646408839779	9.392265193370166	8.56353591160221	3.0386740331491713	6.629834254143646	15.74585635359116	0.27624309392265195	15.193370165745856	0.27624309392265195	9.392265193370166	1.3812154696132597	7.458563535911602	2.7624309392265194	0	15.74585635359116	0	0.48656716417910445	4.651162790697675	6.976744186046512	62.7906976744186	25.58139534883721	0	5.128205128205129	94.87179487179488	0	68.42105263157895	0	24.56140350877193	7.017543859649122	0	0	0	0	2.5641025641025643	2.5641025641025643	20.512820512820515	74.35897435897436	10.0	30.0	0	60.0	0	0	90.0	10.0	90.9090909090909	0	9.090909090909092	0	0	0	0	20.0	0	80.0	4.214285714285714	100.0	2.824561403508772	0	9.090909090909092	30.90909090909091	29.09090909090909	21.818181818181817	7.2727272727272725	1.8181818181818181	4.642857142857143	6.135593220338983	11.571428571428571	2.607476635514019	34	1.0	3	100.0	0	0	0	42.857142857142854	57.142857142857146	100.0	0.0	0.5524861878453039	1.3812154696132597	2.7624309392265194	8.56353591160221	2.7624309392265194	0.27624309392265195	1.9337016574585635	0	6.906077348066298	6.629834254143646	1.6574585635359116	0	6.3535911602209945	0.8287292817679558	0	12.98342541436464	2.7624309392265194	0	0	0	1.6574585635359116	0.27624309392265195	0	0.27624309392265195	0	0	0.27624309392265195	2.2099447513812156	4.972375690607735	1.3812154696132597	4.972375690607735	0	0.27624309392265195	7.458563535911602	6.077348066298343	0	0	0	7.734806629834254	3.867403314917127	0	2.2099447513812156	32.55813953488372	67.44186046511628	96.55172413793103	3.4482758620689653	1.3181818181818181	72.72727272727273	22.727272727272727	4.545454545454546	0	0
children/training#16#children#M.conllu	11	232	21.09090909090909	4.316037735849057	0.58	0.465	0.69	0.545	3.8793103448275863	10.775862068965518	4.741379310344827	6.896551724137931	3.0172413793103448	15.517241379310345	0	19.396551724137932	0.8620689655172413	9.482758620689655	0	8.620689655172415	3.4482758620689653	0	13.362068965517242	0	0.4528301886792453	0	18.181818181818183	68.18181818181819	13.636363636363637	0	0	100.0	0	51.61290322580645	6.451612903225806	22.580645161290324	19.35483870967742	0	0	0	0	43.75	0	0	56.25	0	46.666666666666664	20.0	33.333333333333336	25.0	0	75.0	0	75.0	0	6.25	18.75	0	0	25.0	0	0	75.0	3.090909090909091	90.9090909090909	2.7419354838709675	0	10.0	30.0	43.333333333333336	3.3333333333333335	10.0	3.3333333333333335	4.0	6.823529411764706	11.909090909090908	4.532338308457711	50	1.0	4	100.0	0	0	0	47.36842105263158	52.63157894736842	94.73684210526316	5.2631578947368425	0.43103448275862066	0.8620689655172413	2.586206896551724	4.741379310344827	3.0172413793103448	0	3.0172413793103448	1.7241379310344827	8.189655172413794	3.0172413793103448	2.1551724137931036	0	3.0172413793103448	2.1551724137931036	0	15.086206896551724	0.43103448275862066	0	0	0	1.7241379310344827	0	0	0.43103448275862066	0	0	0	1.293103448275862	5.603448275862069	3.4482758620689653	7.758620689655173	0.43103448275862066	0.8620689655172413	6.896551724137931	6.0344827586206895	0	0	0	8.620689655172415	4.741379310344827	0	1.7241379310344827	37.03703703703704	62.96296296296296	70.58823529411765	29.41176470588235	1.3076923076923077	84.61538461538461	7.6923076923076925	0	7.6923076923076925	0
children/test#164#children#unknown.conllu	14	226	16.142857142857142	4.234375	0.6	0	0.72	0	3.5398230088495577	6.6371681415929205	9.29203539823009	5.3097345132743365	3.5398230088495577	11.061946902654867	0.4424778761061947	12.389380530973451	0.8849557522123894	13.716814159292035	2.6548672566371683	15.044247787610619	2.2123893805309733	0	13.274336283185841	0	0.484375	4.545454545454546	4.545454545454546	9.090909090909092	81.81818181818181	5.0	10.0	80.0	5.0	66.66666666666667	3.3333333333333335	23.333333333333332	6.666666666666667	0	0	0	0	0	15.0	45.0	40.0	0	0	0	100.0	9.090909090909092	0	90.9090909090909	0	91.66666666666667	0	8.333333333333334	0	0	0	9.090909090909092	0	63.63636363636363	27.272727272727273	2.2857142857142856	71.42857142857143	2.7	0	3.4482758620689653	34.48275862068966	48.275862068965516	10.344827586206897	0	3.4482758620689653	3.642857142857143	7.0625	9.714285714285714	2.696629213483146	33	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	50.0	50.0	75.0	25.0	0	3.0973451327433628	2.2123893805309733	8.849557522123893	2.2123893805309733	0	3.982300884955752	0	5.752212389380531	3.5398230088495577	1.7699115044247788	0.4424778761061947	6.6371681415929205	1.3274336283185841	0.4424778761061947	9.29203539823009	1.3274336283185841	0.4424778761061947	0	0	1.7699115044247788	0	0	0	0	0	1.3274336283185841	1.3274336283185841	3.0973451327433628	2.6548672566371683	4.867256637168142	0	0	9.29203539823009	3.0973451327433628	0	0	0	15.044247787610619	6.1946902654867255	0	0	37.03703703703704	62.96296296296296	100.0	0.0	1.2142857142857142	85.71428571428571	7.142857142857143	7.142857142857143	0	0
children/training#26#children#M.conllu	4	153	38.25	4.121428571428571	0.49	0	0.58	0	3.2679738562091503	13.72549019607843	7.189542483660131	3.2679738562091503	6.5359477124183005	18.954248366013072	0	18.954248366013072	0	1.9607843137254901	5.882352941176471	8.49673202614379	2.6143790849673203	0	9.15032679738562	0	0.4857142857142857	0	22.22222222222222	66.66666666666667	11.11111111111111	0	0	100.0	0	57.142857142857146	0	35.714285714285715	7.142857142857143	0	0	0	0	62.5	0	0	37.5	0	75.0	25.0	0	0	0	75.0	25.0	80.0	20.0	0	0	0	0	75.0	0	0	25.0	4.25	100.0	3.5714285714285716	0	7.142857142857143	14.285714285714286	28.571428571428573	21.428571428571427	21.428571428571427	7.142857142857143	6.25	9.0	14.25	3.088235294117647	27	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	22.22222222222222	77.77777777777777	100.0	0.0	0.6535947712418301	0.6535947712418301	1.9607843137254901	7.189542483660131	1.3071895424836601	0	1.3071895424836601	0	11.11111111111111	6.5359477124183005	1.9607843137254901	0	7.8431372549019605	1.9607843137254901	0	16.33986928104575	1.9607843137254901	0.6535947712418301	0	0	0	0	0	0.6535947712418301	0	0	0	0	4.57516339869281	3.9215686274509802	5.228758169934641	0	0	5.882352941176471	6.5359477124183005	0	0	0	8.49673202614379	2.6143790849673203	0	0.6535947712418301	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
